municipio_ibge,uso_de_praticas_convencionais,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aração,pratica_controle biológico de pragas e doenças.,pratica_gradagem,pratica_monocultura,pratica_não usa,pratica_pastagem nativa,pratica_plantio convencional,pratica_queimadas,pratica_roça de toco,pratica_uso de agrotóxicos,n_praticas_linha,Convencionais_cluster,Dim1,Dim2,Dim3,Dim4,Dim5
Dueré,pastagem nativa,muito degradado,1,Gurupi,3,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Dueré,plantio convencional,degradacao media,2,Gurupi,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Dueré,plantio convencional,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Dueré,plantio convencional,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Esperantina,aração,nao possui degradacao,1,Araguatins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Esperantina,gradagem,nao possui degradacao,1,Araguatins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Esperantina,monocultura,nao possui degradacao,1,Araguatins,0,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Esperantina,não usa,nao possui degradacao,1,Araguatins,0,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Esperantina,pastagem nativa,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Esperantina,plantio convencional,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Esperantina,queimadas,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Esperantina,roça de toco,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Figueirópolis,aração,nao possui degradacao,1,Gurupi,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Figueirópolis,aração,pouco degradado,5,Gurupi,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Figueirópolis,gradagem,nao possui degradacao,1,Gurupi,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Figueirópolis,gradagem,pouco degradado,5,Gurupi,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Figueirópolis,monocultura,pouco degradado,3,Gurupi,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Figueirópolis,plantio convencional,nao possui degradacao,4,Gurupi,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Figueirópolis,plantio convencional,pouco degradado,5,Gurupi,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Figueirópolis,uso de agrotóxicos,nao possui degradacao,3,Gurupi,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Figueirópolis,uso de agrotóxicos,pouco degradado,5,Gurupi,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Filadélfia,aração,degradacao media,3,Araguína,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Filadélfia,aração,muito degradado,1,Araguína,3,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Filadélfia,aração,nao possui degradacao,3,Araguína,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Filadélfia,aração,pouco degradado,6,Araguína,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Filadélfia,gradagem,degradacao media,3,Araguína,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Filadélfia,gradagem,muito degradado,1,Araguína,3,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Filadélfia,gradagem,nao possui degradacao,3,Araguína,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Filadélfia,gradagem,pouco degradado,6,Araguína,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Filadélfia,monocultura,degradacao media,1,Araguína,2,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Filadélfia,monocultura,nao possui degradacao,3,Araguína,0,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Filadélfia,monocultura,pouco degradado,4,Araguína,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Filadélfia,não usa,degradacao media,1,Araguína,2,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Filadélfia,não usa,muito degradado,1,Araguína,3,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Filadélfia,não usa,nao possui degradacao,1,Araguína,0,False,False,False,False,True,False,False,False,False,False,1,0,6.670931225427116e-16,0.07305223609661152,0.022374728356403084,0.19981194059694285,0.06192555850846163
Filadélfia,plantio convencional,degradacao media,2,Araguína,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Filadélfia,plantio convencional,muito degradado,2,Araguína,3,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Filadélfia,plantio convencional,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Filadélfia,plantio convencional,pouco degradado,5,Araguína,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Filadélfia,queimadas,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Filadélfia,queimadas,pouco degradado,3,Araguína,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Filadélfia,roça de toco,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Filadélfia,roça de toco,pouco degradado,2,Araguína,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Filadélfia,uso de agrotóxicos,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Filadélfia,uso de agrotóxicos,pouco degradado,9,Araguína,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Fortaleza do Tabocão,aração,pouco degradado,3,Miracema,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Fortaleza do Tabocão,gradagem,pouco degradado,3,Miracema,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Fortaleza do Tabocão,plantio convencional,pouco degradado,1,Miracema,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Fortaleza do Tabocão,uso de agrotóxicos,pouco degradado,6,Miracema,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Fátima,aração,degradacao media,3,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Fátima,aração,pouco degradado,3,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Fátima,gradagem,degradacao media,3,Porto Nacional,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Fátima,gradagem,pouco degradado,3,Porto Nacional,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Fátima,monocultura,degradacao media,1,Porto Nacional,2,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Fátima,monocultura,pouco degradado,1,Porto Nacional,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Fátima,pastagem nativa,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Fátima,plantio convencional,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Fátima,plantio convencional,pouco degradado,2,Porto Nacional,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Fátima,uso de agrotóxicos,degradacao media,2,Porto Nacional,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Goiatins,aração,pouco degradado,7,Araguína,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Goiatins,gradagem,pouco degradado,7,Araguína,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Goiatins,pastagem nativa,pouco degradado,7,Araguína,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Goiatins,plantio convencional,pouco degradado,4,Araguína,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Goiatins,queimadas,pouco degradado,6,Araguína,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Goiatins,roça de toco,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Goiatins,uso de agrotóxicos,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Guaraí,aração,nao possui degradacao,8,Colinas,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Guaraí,aração,pouco degradado,6,Colinas,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
