atividade_produtiva,municipio_ibge,count
Avicultura,Sítio Novo do Tocantins,1
Mandiocultura,Sítio Novo do Tocantins,1
Fruticultura,Sítio Novo do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Mandiocultura,dois Irmãos do Tocantins,1
Mandiocultura,Tupirama,1
Fruticultura,Tupirama,1
Culturas anuais,Tupirama,1
Avicultura,Fátima,1
Mandiocultura,Fátima,1
Extrativismo vegetal,Fátima,1
Bovinocultura de leite,,1
Avicultura,,1
Fruticultura,,1
Bovinocultura de leite,dois Irmãos do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Suinocultura,dois Irmãos do Tocantins,1
Bovinocultura de corte,Couto Magalhães,1
Mandiocultura,Couto Magalhães,1
Fruticultura,Couto Magalhães,1
Avicultura,Bom Jesus do Tocantins,1
Mandiocultura,Bom Jesus do Tocantins,1
Fruticultura,Bom Jesus do Tocantins,1
Olericultura,Bom Jesus do Tocantins,1
Avicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Olericultura,Nova Olinda,1
Avicultura,Sítio Novo do Tocantins,1
Fruticultura,Sítio Novo do Tocantins,1
Fruticultura,Miracema do Tocantins,1
Bovinocultura mista (touro - com características de corte,Dianópolis,1
Vaca - cruzada,Dianópolis,1
Principais produtos comercializados - bezerros,Dianópolis,1
Leite) -,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Pisicultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Olericultura,Dianópolis,1
Culturas anuais,Dianópolis,1
Bovinocultura mista (touro - com características de corte,Nova Olinda,1
Vaca - cruzada,Nova Olinda,1
Principais produtos comercializados - bezerros,Nova Olinda,1
Leite) -,Nova Olinda,1
Avicultura,Nova Olinda,1
Suinocultura,Nova Olinda,1
Pisicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Bovinocultura de corte,Santa Maria do Tocantins,1
Bovinocultura de leite,Bom Jesus do Tocantins,1
Olericultura,Sítio Novo do Tocantins,1
Avicultura,Rio da Conceição,1
Olericultura,Rio da Conceição,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Avicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de corte,Dianópolis,1
Avicultura,Dianópolis,1
Fruticultura,Dianópolis,1
Olericultura,Dianópolis,1
Avicultura,Pedro Afonso,1
Suinocultura,Pedro Afonso,1
Pisicultura,Pedro Afonso,1
Mandiocultura,Pedro Afonso,1
Fruticultura,Pedro Afonso,1
Avicultura,Porto Nacional,1
Suinocultura,Porto Nacional,1
Mandiocultura,Porto Nacional,1
Fruticultura,Porto Nacional,1
Olericultura,Porto Nacional,1
Bovinocultura de corte,Angico,1
Bovinocultura mista (touro - com características de corte,Angico,1
Vaca - cruzada,Angico,1
Principais produtos comercializados - bezerros,Angico,1
Leite) -,Angico,1
Avicultura,Angico,1
Mandiocultura,Angico,1
Fruticultura,Angico,1
Culturas anuais,Angico,1
Bovinocultura mista (touro - com características de corte,Pium,1
Vaca - cruzada,Pium,1
Principais produtos comercializados - bezerros,Pium,1
Leite) -,Pium,1
Avicultura,Pium,1
Mandiocultura,Pium,1
Fruticultura,Pium,1
Culturas anuais,Pium,1
Extrativismo vegetal,Pium,1
Bovinocultura de leite,Aragominas,1
Avicultura,Aragominas,1
Apicultura,Aragominas,1
Meliponicultura,Aragominas,1
Bovinocultura de leite,Luzinópolis,1
Avicultura,Luzinópolis,1
Ovinocaprinocultura,Luzinópolis,1
Mandiocultura,Luzinópolis,1
Bovinocultura de corte,dois Irmãos do Tocantins,1
Bovinocultura de leite,dois Irmãos do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Fruticultura,dois Irmãos do Tocantins,1
Bovinocultura de leite,Miranorte,1
Avicultura,Miranorte,1
Suinocultura,Miranorte,1
Mandiocultura,Miranorte,1
Fruticultura,Miranorte,1
Bovinocultura de corte,Couto Magalhães,1
Avicultura,Couto Magalhães,1
Suinocultura,Couto Magalhães,1
Mandiocultura,Couto Magalhães,1
Fruticultura,Couto Magalhães,1
Bovinocultura de corte,dois Irmãos do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Suinocultura,dois Irmãos do Tocantins,1
Mandiocultura,dois Irmãos do Tocantins,1
Fruticultura,dois Irmãos do Tocantins,1
Bovinocultura de corte,Araguaína,1
Avicultura,Araguaína,1
Suinocultura,Araguaína,1
Mandiocultura,Araguaína,1
Culturas anuais,Araguaína,1
Bovinocultura de corte,Araguaína,1
Avicultura,Araguaína,1
Suinocultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Culturas anuais,Araguaína,1
Bovinocultura de corte,Monte Santo do Tocantins,1
Avicultura,Monte Santo do Tocantins,1
Suinocultura,Monte Santo do Tocantins,1
Mandiocultura,Monte Santo do Tocantins,1
Fruticultura,Monte Santo do Tocantins,1
Culturas anuais,Monte Santo do Tocantins,1
Fruticultura,Nova Rosalândia,1
Bovinocultura de leite,Gurupi,1
Bovinocultura mista (touro - com características de corte,Gurupi,1
Vaca - cruzada,Gurupi,1
Principais produtos comercializados - bezerros,Gurupi,1
Leite) -,Gurupi,1
Avicultura,Gurupi,1
Suinocultura,Gurupi,1
Mandiocultura,Gurupi,1
Olericultura,Gurupi,1
Bovinocultura de corte,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Olericultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de corte,darcinópolis,1
Avicultura,darcinópolis,1
Pisicultura,darcinópolis,1
Mandiocultura,darcinópolis,1
Olericultura,darcinópolis,1
Culturas anuais,darcinópolis,1
Extrativismo vegetal,darcinópolis,1
Bovinocultura de corte,dois Irmãos do Tocantins,1
Bovinocultura de leite,dois Irmãos do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Suinocultura,dois Irmãos do Tocantins,1
Pisicultura,dois Irmãos do Tocantins,1
Mandiocultura,dois Irmãos do Tocantins,1
Fruticultura,dois Irmãos do Tocantins,1
Olericultura,dois Irmãos do Tocantins,1
Bovinocultura mista (touro - com características de corte,Chapada de Areia,1
Vaca - cruzada,Chapada de Areia,1
Principais produtos comercializados - bezerros,Chapada de Areia,1
Leite) -,Chapada de Areia,1
Suinocultura,Chapada de Areia,1
Pisicultura,Chapada de Areia,1
Fruticultura,Chapada de Areia,1
Olericultura,Chapada de Areia,1
Culturas anuais,Chapada de Areia,1
Bovinocultura de corte,Talismã,1
Avicultura,Talismã,1
Suinocultura,Talismã,1
Pisicultura,Talismã,1
Bovinocultura mista (touro - com características de corte,Itaguatins,1
Vaca - cruzada,Itaguatins,1
Principais produtos comercializados - bezerros,Itaguatins,1
Leite) -,Itaguatins,1
Avicultura,Alvorada,1
Extrativismo vegetal,Caseara,1
Bovinocultura de corte,Fátima,1
Bovinocultura mista (touro - com características de corte,Fátima,1
Vaca - cruzada,Fátima,1
Principais produtos comercializados - bezerros,Fátima,1
Leite) -,Fátima,1
Avicultura,Fátima,1
Bovinocultura mista (touro - com características de corte,Dianópolis,1
Vaca - cruzada,Dianópolis,1
Principais produtos comercializados - bezerros,Dianópolis,1
Leite) -,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Culturas anuais,Dianópolis,1
Bovinocultura de leite,Araguatins,1
Bovinocultura mista (touro - com características de corte,Araguatins,1
Vaca - cruzada,Araguatins,1
Principais produtos comercializados - bezerros,Araguatins,1
Leite) -,Araguatins,1
Avicultura,Araguatins,1
Suinocultura,Araguatins,1
Mandiocultura,Araguatins,1
Fruticultura,Araguatins,1
Culturas anuais,Araguatins,1
Extrativismo vegetal,Araguatins,1
Bovinocultura de corte,Araguaçu,1
Bovinocultura de leite,Araguaçu,1
Bovinocultura mista (touro - com características de corte,Araguaçu,1
Vaca - cruzada,Araguaçu,1
Principais produtos comercializados - bezerros,Araguaçu,1
Leite) -,Araguaçu,1
Avicultura,Araguaçu,1
Suinocultura,Araguaçu,1
Fruticultura,Araguaçu,1
Culturas anuais,Araguaçu,1
Bovinocultura de corte,Santa Terezinha do Tocantins,1
Bovinocultura mista (touro - com características de corte,Couto Magalhães,1
Vaca - cruzada,Couto Magalhães,1
Principais produtos comercializados - bezerros,Couto Magalhães,1
Leite) -,Couto Magalhães,1
Avicultura,Couto Magalhães,1
Suinocultura,Couto Magalhães,1
Pisicultura,Couto Magalhães,1
Mandiocultura,Couto Magalhães,1
Fruticultura,Couto Magalhães,1
Bovinocultura mista (touro - com características de corte,Nova Olinda,1
Vaca - cruzada,Nova Olinda,1
Principais produtos comercializados - bezerros,Nova Olinda,1
Leite) -,Nova Olinda,1
Avicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura mista (touro - com características de corte,Novo Acordo,1
Vaca - cruzada,Novo Acordo,1
Principais produtos comercializados - bezerros,Novo Acordo,1
Leite) -,Novo Acordo,1
Avicultura,Novo Acordo,1
Suinocultura,Novo Acordo,1
Mandiocultura,Novo Acordo,1
Fruticultura,Novo Acordo,1
Olericultura,Novo Acordo,1
Culturas anuais,Novo Acordo,1
Extrativismo vegetal,Novo Acordo,1
Bovinocultura de corte,Divinópolis do Tocantins,1
Avicultura,Divinópolis do Tocantins,1
Fruticultura,Divinópolis do Tocantins,1
Avicultura,Tupirama,1
Mandiocultura,Tupirama,1
Fruticultura,Tupirama,1
Culturas anuais,Tupirama,1
Bovinocultura de leite,Miracema do Tocantins,1
Avicultura,Miracema do Tocantins,1
Fruticultura,Miracema do Tocantins,1
Agroindustria,Miracema do Tocantins,1
Bovinocultura mista (touro - com características de corte,Novo Acordo,1
Vaca - cruzada,Novo Acordo,1
Principais produtos comercializados - bezerros,Novo Acordo,1
Leite) -,Novo Acordo,1
Avicultura,Novo Acordo,1
Suinocultura,Novo Acordo,1
Mandiocultura,Novo Acordo,1
Fruticultura,Novo Acordo,1
Culturas anuais,Novo Acordo,1
Bovinocultura mista (touro - com características de corte,Bandeirantes do Tocantins,1
Vaca - cruzada,Bandeirantes do Tocantins,1
Principais produtos comercializados - bezerros,Bandeirantes do Tocantins,1
Leite) -,Bandeirantes do Tocantins,1
Avicultura,Bandeirantes do Tocantins,1
Suinocultura,Bandeirantes do Tocantins,1
Mandiocultura,Bandeirantes do Tocantins,1
Fruticultura,Bandeirantes do Tocantins,1
Culturas anuais,Bandeirantes do Tocantins,1
Bovinocultura de corte,Sucupira,1
Avicultura,Sucupira,1
Suinocultura,Sucupira,1
Pisicultura,Sucupira,1
Bovinocultura de corte,Pium,1
Bovinocultura mista (touro - com características de corte,Pium,1
Vaca - cruzada,Pium,1
Principais produtos comercializados - bezerros,Pium,1
Leite) -,Pium,1
Avicultura,Pium,1
Mandiocultura,Pium,1
Fruticultura,Pium,1
Olericultura,Pium,1
Culturas anuais,Pium,1
Bovinocultura de corte,Filadélfia,1
Avicultura,Filadélfia,1
Apicultura,Filadélfia,1
Meliponicultura,Filadélfia,1
Bovinocultura de corte,Santa Fé do Araguaia,1
Mandiocultura,Sítio Novo do Tocantins,1
Olericultura,Nova Rosalândia,1
Avicultura,Tocantínia,1
Avicultura,Paraíso do Tocantins,1
Avicultura,Miracema do Tocantins,1
Bovinocultura mista (touro - com características de corte,Chapada de Areia,1
Vaca - cruzada,Chapada de Areia,1
Principais produtos comercializados - bezerros,Chapada de Areia,1
Leite) -,Chapada de Areia,1
Avicultura,Chapada de Areia,1
Suinocultura,Chapada de Areia,1
Pisicultura,Chapada de Areia,1
Mandiocultura,Chapada de Areia,1
Fruticultura,Chapada de Areia,1
Extrativismo vegetal,Chapada de Areia,1
Bovinocultura de corte,Muricilândia,1
Bovinocultura mista (touro - com características de corte,Muricilândia,1
Vaca - cruzada,Muricilândia,1
Principais produtos comercializados - bezerros,Muricilândia,1
Leite) -,Muricilândia,1
Avicultura,Muricilândia,1
Suinocultura,Muricilândia,1
Mandiocultura,Muricilândia,1
Fruticultura,Muricilândia,1
Olericultura,Muricilândia,1
Bovinocultura de corte,Cariri do Tocantins,1
Mandiocultura,Cariri do Tocantins,1
Bovinocultura de leite,Aragominas,1
Avicultura,Aragominas,1
Suinocultura,Aragominas,1
Ovinocaprinocultura,Aragominas,1
Apicultura,Aragominas,1
Meliponicultura,Aragominas,1
Bovinocultura de leite,Itaguatins,1
Avicultura,Rio da Conceição,1
Olericultura,Rio da Conceição,1
Avicultura,Ananás,1
Suinocultura,Ananás,1
Bovinocultura de corte,Abreulândia,1
Mandiocultura,Caseara,1
Bovinocultura de corte,Dianópolis,1
Bovinocultura de corte,Pium,1
Avicultura,Pium,1
Ovinocaprinocultura,Pium,1
Mandiocultura,Pium,1
Olericultura,Pium,1
Cana açucar,Pium,1
